Member_number,Date,itemDescription,year,month,day,day_of_week
1058,10/11/2015,other vegetables,2015,10,11,6
1059,6/14/2014,sausage,2014,6,14,5
1059,6/14/2014,salty snack,2014,6,14,5
1059,6/14/2014,cling film/bags,2014,6,14,5
1059,11/6/2014,dessert,2014,11,6,3
1059,11/6/2014,spread cheese,2014,11,6,3
1061,3/17/2014,soda,2014,3,17,0
1061,3/17/2014,fruit/vegetable juice,2014,3,17,0
1061,3/17/2014,bottled beer,2014,3,17,0
1061,5/19/2014,beef,2014,5,19,0
1061,5/19/2014,chocolate,2014,5,19,0
1061,7/31/2014,whipped/sour cream,2014,7,31,3
1061,7/31/2014,hard cheese,2014,7,31,3
1061,10/23/2014,beverages,2014,10,23,3
1061,10/23/2014,dessert,2014,10,23,3
1061,5/9/2015,whole milk,2015,5,9,5
1061,5/9/2015,tropical fruit,2015,5,9,5
1061,5/9/2015,root vegetables,2015,5,9,5
1061,5/9/2015,Instant food products,2015,5,9,5
1061,5/9/2015,margarine,2015,5,9,5
1062,1/26/2014,whole milk,2014,1,26,6
1062,1/26/2014,sauces,2014,1,26,6
1062,7/11/2014,ham,2014,7,11,4
1062,7/11/2014,whipped/sour cream,2014,7,11,4
1062,7/11/2014,ketchup,2014,7,11,4
1062,8/5/2014,white bread,2014,8,5,1
1062,8/5/2014,frozen fruits,2014,8,5,1
1062,4/16/2015,tropical fruit,2015,4,16,3
1062,4/16/2015,whole milk,2015,4,16,3
1062,4/16/2015,other vegetables,2015,4,16,3
1062,4/16/2015,long life bakery product,2015,4,16,3
1062,9/18/2015,other vegetables,2015,9,18,4
1062,9/18/2015,yogurt,2015,9,18,4
1062,9/18/2015,whole milk,2015,9,18,4
1062,9/18/2015,butter,2015,9,18,4
1062,9/18/2015,shopping bags,2015,9,18,4
1063,7/6/2014,whole milk,2014,7,6,6
1063,7/6/2014,citrus fruit,2014,7,6,6
1063,1/23/2015,rolls/buns,2015,1,23,4
1063,1/23/2015,candy,2015,1,23,4
1064,3/9/2014,root vegetables,2014,3,9,6
1064,3/9/2014,whole milk,2014,3,9,6
1064,4/21/2014,cream cheese ,2014,4,21,0
1064,4/21/2014,rolls/buns,2014,4,21,0
1064,7/25/2015,long life bakery product,2015,7,25,5
1064,7/25/2015,root vegetables,2015,7,25,5
1064,7/25/2015,other vegetables,2015,7,25,5
1065,1/14/2014,tropical fruit,2014,1,14,1
1065,1/14/2014,whole milk,2014,1,14,1
1065,1/14/2014,long life bakery product,2014,1,14,1
1065,1/14/2014,rum,2014,1,14,1
1065,1/23/2014,hamburger meat,2014,1,23,3
1065,1/23/2014,soda,2014,1,23,3
1065,5/11/2014,tropical fruit,2014,5,11,6
1065,5/11/2014,rolls/buns,2014,5,11,6
1065,12/25/2014,red/blush wine,2014,12,25,3
1065,12/25/2014,frozen fish,2014,12,25,3
1065,10/27/2015,beef,2015,10,27,1
1065,10/27/2015,dessert,2015,10,27,1
1065,11/13/2015,frankfurter,2015,11,13,4
1065,11/13/2015,tropical fruit,2015,11,13,4
1066,1/2/2014,root vegetables,2014,1,2,3
1066,1/2/2014,bottled beer,2014,1,2,3
1066,5/15/2014,whole milk,2014,5,15,3
1066,5/15/2014,other vegetables,2014,5,15,3
1066,12/6/2014,oil,2014,12,6,5
1066,12/6/2014,shopping bags,2014,12,6,5
1067,5/3/2015,whole milk,2015,5,3,6
1067,5/3/2015,tropical fruit,2015,5,3,6
1067,7/20/2015,rolls/buns,2015,7,20,0
1067,7/20/2015,tropical fruit,2015,7,20,0
1067,7/20/2015,coffee,2015,7,20,0
1067,7/20/2015,chocolate,2015,7,20,0
1067,8/4/2015,hamburger meat,2015,8,4,1
1067,8/4/2015,pork,2015,8,4,1
1068,8/3/2014,soda,2014,8,3,6
1068,8/3/2014,yogurt,2014,8,3,6
1068,1/7/2015,pork,2015,1,7,2
1068,1/7/2015,spread cheese,2015,1,7,2
1069,1/20/2014,pork,2014,1,20,0
1069,1/20/2014,rolls/buns,2014,1,20,0
1069,5/20/2014,brown bread,2014,5,20,1
1069,5/20/2014,fruit/vegetable juice,2014,5,20,1
1069,12/18/2014,salt,2014,12,18,3
1069,12/18/2014,domestic eggs,2014,12,18,3
1069,8/20/2015,bottled beer,2015,8,20,3
1069,8/20/2015,tropical fruit,2015,8,20,3
1069,8/20/2015,sliced cheese,2015,8,20,3
1069,8/20/2015,dishes,2015,8,20,3
1070,5/11/2014,cream cheese ,2014,5,11,6
1070,5/11/2014,newspapers,2014,5,11,6
1070,10/4/2014,citrus fruit,2014,10,4,5
1070,10/4/2014,red/blush wine,2014,10,4,5
1071,9/26/2014,yogurt,2014,9,26,4
1071,9/26/2014,roll products ,2014,9,26,4
1071,9/26/2014,fruit/vegetable juice,2014,9,26,4
1072,6/23/2014,ham,2014,6,23,0
1072,6/23/2014,other vegetables,2014,6,23,0
1072,10/23/2015,frankfurter,2015,10,23,4
1072,10/23/2015,canned beer,2015,10,23,4
1073,3/21/2014,brown bread,2014,3,21,4
1073,3/21/2014,salt,2014,3,21,4
1073,5/6/2014,yogurt,2014,5,6,1
1073,5/6/2014,bottled water,2014,5,6,1
1073,5/6/2014,domestic eggs,2014,5,6,1
1073,3/12/2015,finished products,2015,3,12,3
1073,3/12/2015,brown bread,2015,3,12,3
1073,3/12/2015,dishes,2015,3,12,3
1073,8/6/2015,pip fruit,2015,8,6,3
1073,8/6/2015,curd,2015,8,6,3
1073,8/6/2015,pip fruit,2015,8,6,3
1073,8/6/2015,prosecco,2015,8,6,3
1074,1/29/2014,detergent,2014,1,29,2
1074,1/29/2014,candy,2014,1,29,2
1074,4/2/2014,semi-finished bread,2014,4,2,2
1074,4/2/2014,ketchup,2014,4,2,2
1074,8/5/2014,oil,2014,8,5,1
1074,8/5/2014,shopping bags,2014,8,5,1
1074,6/24/2015,misc. beverages,2015,6,24,2
1074,6/24/2015,instant coffee,2015,6,24,2
1074,10/16/2015,fruit/vegetable juice,2015,10,16,4
1074,10/16/2015,flower (seeds),2015,10,16,4
1075,6/19/2014,UHT-milk,2014,6,19,3
1075,6/19/2014,canned fish,2014,6,19,3
1075,1/29/2015,pip fruit,2015,1,29,3
1075,1/29/2015,rolls/buns,2015,1,29,3
1075,7/20/2015,frankfurter,2015,7,20,0
1075,7/20/2015,frozen meals,2015,7,20,0
1075,7/20/2015,dishes,2015,7,20,0
1075,11/19/2015,frankfurter,2015,11,19,3
1075,11/19/2015,citrus fruit,2015,11,19,3
1075,11/19/2015,bottled water,2015,11,19,3
1075,11/19/2015,fruit/vegetable juice,2015,11,19,3
1076,12/24/2014,sausage,2014,12,24,2
1076,12/24/2014,brown bread,2014,12,24,2
1076,5/14/2015,frankfurter,2015,5,14,3
1076,5/14/2015,chicken,2015,5,14,3
1076,5/14/2015,butter,2015,5,14,3
1076,5/14/2015,bottled water,2015,5,14,3
1076,10/14/2015,ham,2015,10,14,2
1076,10/14/2015,whole milk,2015,10,14,2
1076,10/14/2015,whole milk,2015,10,14,2
1076,10/14/2015,coffee,2015,10,14,2
1076,12/6/2015,sausage,2015,12,6,6
1076,12/6/2015,butter,2015,12,6,6
1076,12/6/2015,bottled water,2015,12,6,6
1077,7/10/2014,other vegetables,2014,7,10,3
1077,7/10/2014,butter,2014,7,10,3
1077,7/17/2014,pastry,2014,7,17,3
1077,7/17/2014,pasta,2014,7,17,3
1077,8/30/2014,canned beer,2014,8,30,5
1077,8/30/2014,rolls/buns,2014,8,30,5
1077,8/30/2014,artif. sweetener,2014,8,30,5
1077,8/30/2014,soda,2014,8,30,5
1077,9/29/2014,white bread,2014,9,29,0
1077,9/29/2014,brown bread,2014,9,29,0
1077,12/30/2014,rolls/buns,2014,12,30,1
1077,12/30/2014,root vegetables,2014,12,30,1
1077,12/9/2015,tropical fruit,2015,12,9,2
1077,12/9/2015,soda,2015,12,9,2
1078,8/28/2014,chicken,2014,8,28,3
1078,8/28/2014,soda,2014,8,28,3
1078,10/28/2015,frankfurter,2015,10,28,2
1078,10/28/2015,curd,2015,10,28,2
1078,10/28/2015,white bread,2015,10,28,2
1078,10/28/2015,rolls/buns,2015,10,28,2
1078,10/28/2015,coffee,2015,10,28,2
1079,7/10/2014,red/blush wine,2014,7,10,3
1079,7/10/2014,bottled water,2014,7,10,3
1079,7/10/2014,sweet spreads,2014,7,10,3
1079,9/9/2015,rolls/buns,2015,9,9,2
1079,9/9/2015,onions,2015,9,9,2
1079,9/9/2015,napkins,2015,9,9,2
1080,2/11/2014,canned beer,2014,2,11,1
1080,2/11/2014,soda,2014,2,11,1
1080,5/14/2015,root vegetables,2015,5,14,3
1080,5/14/2015,frozen vegetables,2015,5,14,3
1080,5/14/2015,pet care,2015,5,14,3
1081,11/2/2014,beverages,2014,11,2,6
1081,11/2/2014,yogurt,2014,11,2,6
1081,1/21/2015,tropical fruit,2015,1,21,2
1081,1/21/2015,whole milk,2015,1,21,2
1081,3/5/2015,specialty bar,2015,3,5,3
1081,3/5/2015,tropical fruit,2015,3,5,3
1081,3/5/2015,yogurt,2015,3,5,3
1081,3/5/2015,bottled beer,2015,3,5,3
1081,3/5/2015,baking powder,2015,3,5,3
1081,4/25/2015,coffee,2015,4,25,5
1081,4/25/2015,butter milk,2015,4,25,5
1081,6/3/2015,other vegetables,2015,6,3,2
1081,6/3/2015,frankfurter,2015,6,3,2
1081,6/3/2015,newspapers,2015,6,3,2
1081,6/3/2015,whole milk,2015,6,3,2
1081,6/3/2015,pastry,2015,6,3,2
1082,3/20/2014,bottled water,2014,3,20,3
1082,3/20/2014,hygiene articles,2014,3,20,3
1082,5/13/2014,beef,2014,5,13,1
1082,5/13/2014,margarine,2014,5,13,1
1082,5/13/2014,other vegetables,2014,5,13,1
1083,7/15/2014,specialty chocolate,2014,7,15,1
1083,7/15/2014,soda,2014,7,15,1
1083,7/15/2014,bathroom cleaner,2014,7,15,1
1083,11/15/2014,hamburger meat,2014,11,15,5
1083,11/15/2014,whole milk,2014,11,15,5
1083,6/2/2015,pork,2015,6,2,1
1083,6/2/2015,sliced cheese,2015,6,2,1
1084,4/18/2014,pip fruit,2014,4,18,4
1084,4/18/2014,other vegetables,2014,4,18,4
1085,4/24/2014,other vegetables,2014,4,24,3
1085,4/24/2014,shopping bags,2014,4,24,3
1085,4/24/2014,soda,2014,4,24,3
1085,5/25/2014,yogurt,2014,5,25,6
1085,5/25/2014,newspapers,2014,5,25,6
1085,8/15/2015,root vegetables,2015,8,15,5
1085,8/15/2015,citrus fruit,2015,8,15,5
1086,7/27/2014,rolls/buns,2014,7,27,6
1086,7/27/2014,soda,2014,7,27,6
1086,9/26/2014,canned beer,2014,9,26,4
1086,9/26/2014,herbs,2014,9,26,4
1086,9/26/2014,margarine,2014,9,26,4
1086,10/12/2014,ice cream,2014,10,12,6
1086,10/12/2014,whipped/sour cream,2014,10,12,6
1086,11/17/2015,other vegetables,2015,11,17,1
1086,11/17/2015,beef,2015,11,17,1
1086,11/17/2015,soda,2015,11,17,1
1086,11/17/2015,curd,2015,11,17,1
1086,11/17/2015,butter,2015,11,17,1
1086,12/28/2015,rolls/buns,2015,12,28,0
1086,12/28/2015,citrus fruit,2015,12,28,0
1087,2/26/2014,sausage,2014,2,26,2
1087,2/26/2014,beverages,2014,2,26,2
1087,4/20/2014,whole milk,2014,4,20,6
1087,4/20/2014,whole milk,2014,4,20,6
1087,6/19/2014,specialty chocolate,2014,6,19,3
1087,6/19/2014,white bread,2014,6,19,3
1087,7/25/2014,other vegetables,2014,7,25,4
1087,7/25/2014,whole milk,2014,7,25,4
1087,10/13/2014,ham,2014,10,13,0
1087,10/13/2014,white bread,2014,10,13,0
1087,11/12/2014,coffee,2014,11,12,2
1087,11/12/2014,berries,2014,11,12,2
1087,12/16/2014,soda,2014,12,16,1
1087,12/16/2014,flower (seeds),2014,12,16,1
1087,12/16/2014,jam,2014,12,16,1
1087,3/19/2015,sausage,2015,3,19,3
1087,3/19/2015,pip fruit,2015,3,19,3
1087,3/19/2015,chocolate,2015,3,19,3
1087,8/14/2015,herbs,2015,8,14,4
1087,8/14/2015,pot plants,2015,8,14,4
1087,8/14/2015,cake bar,2015,8,14,4
1088,1/14/2015,yogurt,2015,1,14,2
1088,1/14/2015,berries,2015,1,14,2
1088,9/11/2015,whole milk,2015,9,11,4
1088,9/11/2015,hard cheese,2015,9,11,4
1088,11/30/2015,tropical fruit,2015,11,30,0
1088,11/30/2015,meat,2015,11,30,0
1088,11/30/2015,other vegetables,2015,11,30,0
1088,11/30/2015,domestic eggs,2015,11,30,0
1088,11/30/2015,baking powder,2015,11,30,0
1089,5/12/2014,yogurt,2014,5,12,0
1089,5/12/2014,sauces,2014,5,12,0
1090,4/10/2015,beef,2015,4,10,4
1090,4/10/2015,yogurt,2015,4,10,4
1090,8/31/2015,sausage,2015,8,31,0
1090,8/31/2015,whisky,2015,8,31,0
1090,8/31/2015,specialty chocolate,2015,8,31,0
1090,8/31/2015,dishes,2015,8,31,0
1090,8/31/2015,yogurt,2015,8,31,0
1090,8/31/2015,napkins,2015,8,31,0
1090,8/31/2015,detergent,2015,8,31,0
1090,8/31/2015,pastry,2015,8,31,0
1090,10/21/2015,ice cream,2015,10,21,2
1090,10/21/2015,whole milk,2015,10,21,2
1092,10/12/2014,yogurt,2014,10,12,6
1092,10/12/2014,newspapers,2014,10,12,6
1092,3/7/2015,photo/film,2015,3,7,5
1092,3/7/2015,shopping bags,2015,3,7,5
1092,5/16/2015,root vegetables,2015,5,16,5
1092,5/16/2015,soda,2015,5,16,5
1092,5/16/2015,specialty bar,2015,5,16,5
1092,5/16/2015,other vegetables,2015,5,16,5
1092,5/16/2015,frozen vegetables,2015,5,16,5
1092,7/27/2015,rolls/buns,2015,7,27,0
1092,7/27/2015,grapes,2015,7,27,0
1092,7/27/2015,bottled beer,2015,7,27,0
1092,7/27/2015,sausage,2015,7,27,0
1092,7/27/2015,salty snack,2015,7,27,0
1092,7/27/2015,Instant food products,2015,7,27,0
1092,7/27/2015,domestic eggs,2015,7,27,0
1092,7/27/2015,bottled water,2015,7,27,0
1092,9/10/2015,frankfurter,2015,9,10,3
1092,9/10/2015,other vegetables,2015,9,10,3
1092,9/10/2015,bottled beer,2015,9,10,3
1093,3/28/2015,dessert,2015,3,28,5
1093,3/28/2015,domestic eggs,2015,3,28,5
1094,7/24/2014,pasta,2014,7,24,3
1094,7/24/2014,whole milk,2014,7,24,3
1094,7/24/2014,waffles,2014,7,24,3
1094,8/18/2014,newspapers,2014,8,18,0
1094,8/18/2014,salty snack,2014,8,18,0
1094,8/26/2014,chocolate marshmallow,2014,8,26,1
1094,8/26/2014,other vegetables,2014,8,26,1
1094,11/3/2014,whole milk,2014,11,3,0
1094,11/3/2014,brown bread,2014,11,3,0
1094,11/12/2014,hamburger meat,2014,11,12,2
1094,11/12/2014,detergent,2014,11,12,2
1094,11/12/2014,flour,2014,11,12,2
1094,5/16/2015,tropical fruit,2015,5,16,5
1094,5/16/2015,soda,2015,5,16,5
1094,7/1/2015,sausage,2015,7,1,2
1094,7/1/2015,tropical fruit,2015,7,1,2
1094,7/1/2015,misc. beverages,2015,7,1,2
1094,7/1/2015,root vegetables,2015,7,1,2
1094,8/9/2015,sausage,2015,8,9,6
1094,8/9/2015,whole milk,2015,8,9,6
1095,3/25/2014,yogurt,2014,3,25,1
1095,3/25/2014,shopping bags,2014,3,25,1
1095,6/8/2014,pickled vegetables,2014,6,8,6
1095,6/8/2014,flour,2014,6,8,6
1095,10/30/2015,packaged fruit/vegetables,2015,10,30,4
1095,10/30/2015,bottled water,2015,10,30,4
1095,10/30/2015,pork,2015,10,30,4
1095,10/30/2015,domestic eggs,2015,10,30,4
1096,7/28/2015,pip fruit,2015,7,28,1
1096,7/28/2015,fruit/vegetable juice,2015,7,28,1
1097,3/5/2014,shopping bags,2014,3,5,2
1097,3/5/2014,root vegetables,2014,3,5,2
1097,4/16/2014,sausage,2014,4,16,2
1097,4/16/2014,whole milk,2014,4,16,2
1097,4/16/2014,cake bar,2014,4,16,2
1097,11/26/2014,hard cheese,2014,11,26,2
1097,11/26/2014,whole milk,2014,11,26,2
1097,12/10/2014,whipped/sour cream,2014,12,10,2
1097,12/10/2014,curd,2014,12,10,2
1097,12/10/2014,shopping bags,2014,12,10,2
1097,1/11/2015,tropical fruit,2015,1,11,6
1097,1/11/2015,whole milk,2015,1,11,6
1097,1/11/2015,soda,2015,1,11,6
1097,1/11/2015,curd,2015,1,11,6
1097,9/25/2015,frankfurter,2015,9,25,4
1097,9/25/2015,whipped/sour cream,2015,9,25,4
1097,9/25/2015,bottled water,2015,9,25,4
1098,2/25/2014,citrus fruit,2014,2,25,1
1098,2/25/2014,dessert,2014,2,25,1
1098,7/19/2014,tropical fruit,2014,7,19,5
1098,7/19/2014,candy,2014,7,19,5
1098,1/19/2015,rolls/buns,2015,1,19,0
1098,1/19/2015,shopping bags,2015,1,19,0
1098,1/19/2015,cat food,2015,1,19,0
1098,5/8/2015,tropical fruit,2015,5,8,4
1098,5/8/2015,citrus fruit,2015,5,8,4
1098,5/8/2015,yogurt,2015,5,8,4
1098,5/8/2015,frankfurter,2015,5,8,4
1098,5/8/2015,specialty chocolate,2015,5,8,4
1098,5/8/2015,hard cheese,2015,5,8,4
1098,5/8/2015,whole milk,2015,5,8,4
1098,5/8/2015,canned beer,2015,5,8,4
1098,7/5/2015,canned beer,2015,7,5,6
1098,7/5/2015,napkins,2015,7,5,6
1098,7/5/2015,rolls/buns,2015,7,5,6
1098,9/27/2015,root vegetables,2015,9,27,6
1098,9/27/2015,frozen vegetables,2015,9,27,6
1098,9/27/2015,bottled water,2015,9,27,6
1098,9/27/2015,cat food,2015,9,27,6
1098,12/11/2015,grapes,2015,12,11,4
1098,12/11/2015,other vegetables,2015,12,11,4
1099,7/18/2014,pip fruit,2014,7,18,4
1099,7/18/2014,brown bread,2014,7,18,4
1099,8/29/2014,root vegetables,2014,8,29,4
1099,8/29/2014,instant coffee,2014,8,29,4
1099,8/13/2015,spread cheese,2015,8,13,3
1099,8/13/2015,pork,2015,8,13,3
1100,2/20/2014,hamburger meat,2014,2,20,3
1100,2/20/2014,pasta,2014,2,20,3
1100,12/18/2014,whole milk,2014,12,18,3
1100,12/18/2014,yogurt,2014,12,18,3
1100,12/3/2015,soda,2015,12,3,3
1100,12/3/2015,hygiene articles,2015,12,3,3
1100,12/3/2015,grapes,2015,12,3,3
1100,12/3/2015,pudding powder,2015,12,3,3
1100,12/3/2015,butter milk,2015,12,3,3
1100,12/3/2015,butter,2015,12,3,3
1101,7/9/2014,whole milk,2014,7,9,2
1101,7/9/2014,processed cheese,2014,7,9,2
1101,12/25/2014,brown bread,2014,12,25,3
1101,12/25/2014,sparkling wine,2014,12,25,3
1101,12/28/2014,rolls/buns,2014,12,28,6
1101,12/28/2014,other vegetables,2014,12,28,6
1101,12/28/2014,whipped/sour cream,2014,12,28,6
1102,2/14/2014,root vegetables,2014,2,14,4
1102,2/14/2014,frozen vegetables,2014,2,14,4
1102,4/13/2014,candy,2014,4,13,6
1102,4/13/2014,white wine,2014,4,13,6
1102,9/30/2014,yogurt,2014,9,30,1
1102,9/30/2014,beverages,2014,9,30,1
1102,9/30/2014,brown bread,2014,9,30,1
1102,6/27/2015,other vegetables,2015,6,27,5
1102,6/27/2015,white bread,2015,6,27,5
1102,6/27/2015,detergent,2015,6,27,5
1103,5/25/2014,chicken,2014,5,25,6
1103,5/25/2014,pastry,2014,5,25,6
1103,5/25/2014,candles,2014,5,25,6
1103,7/28/2014,waffles,2014,7,28,0
1103,7/28/2014,hygiene articles,2014,7,28,0
1103,7/28/2014,tea,2014,7,28,0
1103,11/22/2014,cream,2014,11,22,5
1103,11/22/2014,yogurt,2014,11,22,5
1103,12/7/2014,ice cream,2014,12,7,6
1103,12/7/2014,herbs,2014,12,7,6
1104,9/5/2014,yogurt,2014,9,5,4
1104,9/5/2014,root vegetables,2014,9,5,4
1104,3/18/2015,domestic eggs,2015,3,18,2
1104,3/18/2015,yogurt,2015,3,18,2
1104,4/1/2015,yogurt,2015,4,1,2
1104,4/1/2015,other vegetables,2015,4,1,2
1104,4/1/2015,rolls/buns,2015,4,1,2
1104,4/1/2015,herbs,2015,4,1,2
1104,10/27/2015,pork,2015,10,27,1
1104,10/27/2015,whole milk,2015,10,27,1
1105,6/14/2014,other vegetables,2014,6,14,5
1105,6/14/2014,white bread,2014,6,14,5
1105,5/22/2015,bottled water,2015,5,22,4
1105,5/22/2015,yogurt,2015,5,22,4
1105,5/22/2015,tropical fruit,2015,5,22,4
1105,5/22/2015,whole milk,2015,5,22,4
1107,5/15/2014,beef,2014,5,15,3
1107,5/15/2014,specialty fat,2014,5,15,3
1107,5/15/2014,newspapers,2014,5,15,3
1107,6/14/2014,onions,2014,6,14,5
1107,6/14/2014,newspapers,2014,6,14,5
1107,7/22/2014,rolls/buns,2014,7,22,1
1107,7/22/2014,semi-finished bread,2014,7,22,1
1107,8/13/2014,whole milk,2014,8,13,2
1107,8/13/2014,pastry,2014,8,13,2
1107,9/26/2014,shopping bags,2014,9,26,4
1107,9/26/2014,rolls/buns,2014,9,26,4
1107,1/10/2015,citrus fruit,2015,1,10,5
1107,1/10/2015,misc. beverages,2015,1,10,5
1107,3/1/2015,liver loaf,2015,3,1,6
1107,3/1/2015,chicken,2015,3,1,6
1107,3/1/2015,rolls/buns,2015,3,1,6
1107,3/1/2015,spread cheese,2015,3,1,6
1107,3/1/2015,shopping bags,2015,3,1,6
1107,6/5/2015,citrus fruit,2015,6,5,4
1107,6/5/2015,misc. beverages,2015,6,5,4
1108,5/22/2014,pastry,2014,5,22,3
1108,5/22/2014,canned beer,2014,5,22,3
1108,5/22/2014,whipped/sour cream,2014,5,22,3
1108,5/22/2014,grapes,2014,5,22,3
1108,6/25/2014,frozen potato products,2014,6,25,2
1108,6/25/2014,specialty cheese,2014,6,25,2
1108,8/22/2014,salty snack,2014,8,22,4
1108,8/22/2014,pastry,2014,8,22,4
1108,8/22/2014,oil,2014,8,22,4
1108,7/30/2015,brown bread,2015,7,30,3
1108,7/30/2015,whole milk,2015,7,30,3
1108,7/30/2015,shopping bags,2015,7,30,3
1109,6/19/2014,chocolate,2014,6,19,3
1109,6/19/2014,whole milk,2014,6,19,3
1109,10/14/2014,curd,2014,10,14,1
1109,10/14/2014,sugar,2014,10,14,1
1109,10/31/2014,pip fruit,2014,10,31,4
1109,10/31/2014,margarine,2014,10,31,4
1109,11/22/2014,pip fruit,2014,11,22,5
1109,11/22/2014,salty snack,2014,11,22,5
1109,11/22/2014,pastry,2014,11,22,5
1109,6/4/2015,citrus fruit,2015,6,4,3
1109,6/4/2015,frozen vegetables,2015,6,4,3
1109,6/4/2015,margarine,2015,6,4,3
1110,5/30/2014,margarine,2014,5,30,4
1110,5/30/2014,yogurt,2014,5,30,4
1110,9/22/2014,pickled vegetables,2014,9,22,0
1110,9/22/2014,liquor,2014,9,22,0
1110,10/13/2014,bottled water,2014,10,13,0
1110,10/13/2014,chocolate,2014,10,13,0
1110,11/12/2014,soda,2014,11,12,2
1110,11/12/2014,salty snack,2014,11,12,2
1110,9/9/2015,ham,2015,9,9,2
1110,9/9/2015,yogurt,2015,9,9,2
1110,11/15/2015,pastry,2015,11,15,6
1110,11/15/2015,baking powder,2015,11,15,6
1110,11/15/2015,butter,2015,11,15,6
1110,11/15/2015,margarine,2015,11,15,6
1110,11/15/2015,curd,2015,11,15,6
1110,11/15/2015,dishes,2015,11,15,6
1110,11/20/2015,whole milk,2015,11,20,4
1110,11/20/2015,soda,2015,11,20,4
1111,3/3/2014,whole milk,2014,3,3,0
1111,3/3/2014,frozen vegetables,2014,3,3,0
1111,3/3/2014,soda,2014,3,3,0
1111,3/3/2014,UHT-milk,2014,3,3,0
1111,7/5/2014,other vegetables,2014,7,5,5
1111,7/5/2014,whipped/sour cream,2014,7,5,5
1111,10/24/2014,bottled water,2014,10,24,4
1111,10/24/2014,flour,2014,10,24,4
1111,10/24/2014,sugar,2014,10,24,4
1111,11/20/2015,beef,2015,11,20,4
1111,11/20/2015,semi-finished bread,2015,11,20,4
1112,9/4/2015,dish cleaner,2015,9,4,4
1112,9/4/2015,ice cream,2015,9,4,4
1112,9/4/2015,jam,2015,9,4,4
1112,9/4/2015,newspapers,2015,9,4,4
1113,2/2/2014,curd,2014,2,2,6
1113,2/2/2014,canned beer,2014,2,2,6
1113,7/1/2014,whole milk,2014,7,1,1
1113,7/1/2014,yogurt,2014,7,1,1
1113,7/1/2014,newspapers,2014,7,1,1
1113,3/29/2015,pork,2015,3,29,6
1113,3/29/2015,pudding powder,2015,3,29,6
1113,3/29/2015,domestic eggs,2015,3,29,6
1113,5/8/2015,bottled beer,2015,5,8,4
1113,5/8/2015,specialty bar,2015,5,8,4
1113,5/8/2015,baking powder,2015,5,8,4
1114,4/9/2014,root vegetables,2014,4,9,2
1114,4/9/2014,shopping bags,2014,4,9,2
1114,4/25/2014,chocolate,2014,4,25,4
1114,4/25/2014,brown bread,2014,4,25,4
1114,4/25/2014,salty snack,2014,4,25,4
1114,12/14/2014,root vegetables,2014,12,14,6
1114,12/14/2014,citrus fruit,2014,12,14,6
1114,4/26/2015,chicken,2015,4,26,6
1114,4/26/2015,shopping bags,2015,4,26,6
1114,10/7/2015,misc. beverages,2015,10,7,2
1114,10/7/2015,UHT-milk,2015,10,7,2
1114,10/7/2015,white bread,2015,10,7,2
1114,12/3/2015,dog food,2015,12,3,3
1114,12/3/2015,sausage,2015,12,3,3
1114,12/3/2015,dessert,2015,12,3,3
1114,12/3/2015,shopping bags,2015,12,3,3
1115,3/8/2014,other vegetables,2014,3,8,5
1115,3/8/2014,butter,2014,3,8,5
1115,7/31/2014,turkey,2014,7,31,3
1115,7/31/2014,root vegetables,2014,7,31,3
1115,9/15/2014,whipped/sour cream,2014,9,15,0
1115,9/15/2014,yogurt,2014,9,15,0
1115,1/22/2015,other vegetables,2015,1,22,3
1115,1/22/2015,yogurt,2015,1,22,3
1116,6/3/2014,other vegetables,2014,6,3,1
1116,6/3/2014,napkins,2014,6,3,1
1116,6/22/2014,brown bread,2014,6,22,6
1116,6/22/2014,butter milk,2014,6,22,6
1116,6/22/2014,canned vegetables,2014,6,22,6
1116,6/22/2014,soda,2014,6,22,6
1116,9/27/2014,brown bread,2014,9,27,5
1116,9/27/2014,soda,2014,9,27,5
1116,11/8/2014,other vegetables,2014,11,8,5
1116,11/8/2014,zwieback,2014,11,8,5
1116,1/29/2015,other vegetables,2015,1,29,3
1116,1/29/2015,cream cheese ,2015,1,29,3
1116,1/29/2015,liquor,2015,1,29,3
1116,1/29/2015,root vegetables,2015,1,29,3
1116,1/29/2015,newspapers,2015,1,29,3
1116,1/29/2015,hard cheese,2015,1,29,3
1116,7/23/2015,chicken,2015,7,23,3
1116,7/23/2015,bottled water,2015,7,23,3
1116,8/10/2015,newspapers,2015,8,10,0
1116,8/10/2015,white bread,2015,8,10,0
1116,8/10/2015,rolls/buns,2015,8,10,0
1116,8/10/2015,beverages,2015,8,10,0
1116,11/29/2015,frankfurter,2015,11,29,6
1116,11/29/2015,rolls/buns,2015,11,29,6
1117,5/24/2015,meat,2015,5,24,6
1117,5/24/2015,whole milk,2015,5,24,6
1117,5/24/2015,whipped/sour cream,2015,5,24,6
1118,2/3/2014,bottled beer,2014,2,3,0
1118,2/3/2014,frozen vegetables,2014,2,3,0
1118,2/3/2014,sliced cheese,2014,2,3,0
1118,7/11/2014,pip fruit,2014,7,11,4
1118,7/11/2014,processed cheese,2014,7,11,4
1118,7/11/2014,canned beer,2014,7,11,4
